race,state,year,office,seat,stname,fips,region,division,pollster,cosponsor1,cosponsor2,n,pop,method,party,end.date,vote.dem,vote.rep,vote.oth,vote.dk,real.dem,real.rep,real.oth,turnout,dem,rep,poll.candidates
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"FOX","FOX News",,1000,Likely.Voters,Phone,NonPartisan,2010-09-11,21.0,43.0,31.0,6.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Susquehanna","Sunshine State News",,1016,Likely.Voters,Phone,NonPartisan,2010-09-07,23.0,43.0,29.0,5.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"CNN/Time","Time","CNN",899,Registered.Voters,Phone,NonPartisan,2010-09-02,24.0,36.0,37.0,3.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Frederick Polls (Crist)",,,500,Likely.Voters,Phone,NonPartisan,2010-08-31,17.0,34.0,35.0,,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-08-25,21.0,40.0,34.0,5.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"PPP (D)",,,567,Likely.Voters,Phone,NonPartisan,2010-08-22,17.0,40.0,35.0,8.0,20.1,48.9,31.0,5344012,Meek,Rubio,4
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Quinnipiac",,,1096,Registered.Voters,Phone,NonPartisan,2010-08-16,16.0,32.0,42.0,10.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Mason-Dixon",,,625,Likely.Voters,Phone,NonPartisan,2010-08-11,18.0,38.0,33.0,11.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Ipsos","St. Petersburg Times","Bay News 9",602,Registered.Voters,Phone,NonPartisan,2010-08-10,19.0,33.0,39.0,9.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-08-09,21.0,38.0,34.0,7.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"McLaughlin (R)/AIF",,,600,Likely.Voters,Phone,NonPartisan,2010-08-01,16.0,36.0,38.0,,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"NYTimes Newspapers","New York Times - Florida",,590,Likely.Voters,Phone,NonPartisan,2010-07-28,12.0,30.0,41.0,17.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Quinnipiac",,,969,Registered.Voters,Phone,NonPartisan,2010-07-27,13.0,33.0,40.0,14.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-07-21,20.0,35.0,36.0,8.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"PPP (D)",,,900,Likely.Voters,Phone,NonPartisan,2010-07-18,17.0,29.0,39.0,15.0,20.1,48.9,31.0,5344012,Meek,Rubio,4
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Ipsos","St. Petersburg Times","Bay News 9",600,Registered.Voters,Phone,NonPartisan,2010-07-11,17.0,28.0,36.0,19.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-07-08,15.0,36.0,34.0,14.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"FL Chamber of Commerce","Florida Chamber of Commmerce",,605,Likely.Voters,Phone,NonPartisan,2010-06-13,14.0,31.0,42.0,,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Quinnipiac",,,1133,Registered.Voters,Phone,NonPartisan,2010-06-07,17.0,33.0,38.0,11.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-06-07,15.0,37.0,37.0,11.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Ipsos","St. Petersburg Times","Bay News 9",600,Registered.Voters,Phone,NonPartisan,2010-05-18,15.0,27.0,35.0,23.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-05-16,18.0,39.0,31.0,12.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Mason-Dixon",,,625,Likely.Voters,Phone,NonPartisan,2010-05-05,19.0,32.0,38.0,11.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-05-03,17.0,34.0,38.0,11.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Public Opinion Strategies (R)",,,800,Likely.Voters,Phone,NonPartisan,2010-04-27,23.0,28.0,36.0,,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"McLaughlin (R)/AIF",,,600,Likely.Voters.-.Republican,Phone,NonPartisan,2010-04-25,15.0,29.0,33.0,,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-04-21,22.0,37.0,30.0,11.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Quinnipiac",,,1250,Registered.Voters,Phone,NonPartisan,2010-04-13,24.0,30.0,33.0,13.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Quinnipiac",,,1250,Registered.Voters,Phone,NonPartisan,2010-04-13,38.0,42.0,2.0,17.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Mason-Dixon",,,625,Likely.Voters,Phone,NonPartisan,2010-03-25,29.0,44.0,,27.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Rasmussen",,,1000,Likely.Voters,Phone,NonPartisan,2010-03-18,34.0,48.0,6.0,11.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Rasmussen",,,1000,Likely.Voters,Phone,NonPartisan,2010-03-18,25.0,42.0,22.0,11.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"DailyKos.com/Research 2000","DailyKos.com",,600,Likely.Voters,Phone,NonPartisan,2010-03-17,27.0,32.0,29.0,12.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"DailyKos.com/Research 2000","DailyKos.com",,600,Likely.Voters,Phone,NonPartisan,2010-03-17,40.0,41.0,,19.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"PPP (D)",,,849,Likely.Voters,Phone,NonPartisan,2010-03-08,25.0,34.0,27.0,14.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"PPP (D)",,,849,Likely.Voters,Phone,NonPartisan,2010-03-08,39.0,44.0,,18.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Rasmussen",,,1000,Likely.Voters,Phone,NonPartisan,2010-02-18,31.0,51.0,7.0,11.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Fabrizio, McLaughlin (R)",,,800,Likely.Voters,Phone,NonPartisan,2010-01-28,30.0,42.0,,28.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Fabrizio, McLaughlin (R)",,,800,Likely.Voters,Phone,NonPartisan,2010-01-28,24.0,31.0,26.0,19.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Rasmussen",,,1000,Likely.Voters,Phone,NonPartisan,2010-01-27,32.0,49.0,6.0,13.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Quinnipiac",,,1618,Registered.Voters,Phone,NonPartisan,2010-01-24,35.0,44.0,3.0,19.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"YouGov/Polimetrix",,,500,Registered.Voters,Internet,NonPartisan,2010-01-11,33.0,40.0,,26.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Rasmussen",,,1000,Likely.Voters,Phone,NonPartisan,2009-12-14,35.0,49.0,4.0,12.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"DailyKos.com/Research 2000","DailyKos.com",,600,Likely.Voters,Phone,NonPartisan,2009-11-18,38.0,30.0,,32.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"DailyKos.com/Research 2000","DailyKos.com",,600,Likely.Voters,Phone,NonPartisan,2009-11-18,31.0,27.0,32.0,10.0,20.1,48.9,31.0,5344012,Meek,Rubio,3
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Rasmussen",,,466,Likely.Voters.-.Republican,Phone,NonPartisan,2009-10-20,31.0,46.0,8.0,15.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Quinnipiac",,,1078,Registered.Voters,Phone,NonPartisan,2009-10-18,36.0,33.0,4.0,28.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Rasmussen",,,1000,Likely.Voters,Phone,NonPartisan,2009-08-17,30.0,43.0,8.0,19.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Strategic Vision (R)",,,1200,Likely.Voters,Phone,NonPartisan,2009-05-31,30.0,31.0,,39.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"Strategic Vision (R)",,,1200,Likely.Voters,Phone,NonPartisan,2009-02-08,24.0,26.0,,50.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
FL:2010:Sen:0,FL,2010,Sen,0,Florida,,,,"DailyKos.com/Research 2000","DailyKos.com",,600,Likely.Voters,Phone,NonPartisan,2009-01-28,31.0,22.0,,47.0,20.1,48.9,31.0,5344012,Meek,Rubio,2
GA:2010:Sen:0,GA,2010,Sen,0,Georgia,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-10-24,19.0,59.0,8.0,4.0,39.2,58.1,2.7,2516900,Thurmond,Isakson,3
GA:2010:Sen:0,GA,2010,Sen,0,Georgia,,,,"SurveyUSA",,,601,Likely.Voters,Phone,NonPartisan,2010-10-24,34.0,58.0,5.0,3.0,39.2,58.1,2.7,2516900,Thurmond,Isakson,3
GA:2010:Sen:0,GA,2010,Sen,0,Georgia,,,,"Landmark Comm. (R)",,,3277,Likely.Voters,Phone,NonPartisan,2010-10-19,35.0,56.0,2.0,,39.2,58.1,2.7,2516900,Thurmond,Isakson,3
GA:2010:Sen:0,GA,2010,Sen,0,Georgia,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-10-06,38.0,53.0,6.0,3.0,39.2,58.1,2.7,2516900,Thurmond,Isakson,3
GA:2010:Sen:0,GA,2010,Sen,0,Georgia,,,,"InsiderAdvantage",,,412,Likely.Voters,Phone,NonPartisan,2010-09-27,29.0,61.0,3.0,7.0,39.2,58.1,2.7,2516900,Thurmond,Isakson,3
GA:2010:Sen:0,GA,2010,Sen,0,Georgia,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-09-21,36.0,52.0,6.0,6.0,39.2,58.1,2.7,2516900,Thurmond,Isakson,3
GA:2010:Sen:0,GA,2010,Sen,0,Georgia,,,,"SurveyUSA",,,615,Likely.Voters,Phone,NonPartisan,2010-09-12,34.0,56.0,6.0,4.0,39.2,58.1,2.7,2516900,Thurmond,Isakson,3
GA:2010:Sen:0,GA,2010,Sen,0,Georgia,,,,"InsiderAdvantage",,,554,Likely.Voters,Phone,NonPartisan,2010-08-18,35.0,47.0,7.0,11.0,39.2,58.1,2.7,2516900,Thurmond,Isakson,3
GA:2010:Sen:0,GA,2010,Sen,0,Georgia,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-08-11,41.0,55.0,2.0,2.0,39.2,58.1,2.7,2516900,Thurmond,Isakson,2
GA:2010:Sen:0,GA,2010,Sen,0,Georgia,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-05-20,30.0,57.0,6.0,8.0,39.2,58.1,2.7,2516900,Thurmond,Isakson,2
GA:2010:Sen:0,GA,2010,Sen,0,Georgia,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2009-06-17,35.0,51.0,6.0,8.0,39.2,58.1,2.7,2516900,Thurmond,Isakson,2
HI:2010:Sen:0,HI,2010,Sen,0,Hawaii,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-10-13,53.0,40.0,3.0,4.0,74.8,21.6,3.6,370162,Inouye,Cavasso,2
HI:2010:Sen:0,HI,2010,Sen,0,Hawaii,,,,"DailyKos.com/PPP (D)","DailyKos.com",,1326,Likely.Voters,Phone,NonPartisan,2010-10-03,65.0,29.0,,6.0,74.8,21.6,3.6,370162,Inouye,Cavasso,2
IA:2010:Sen:0,IA,2010,Sen,0,Iowa,,,,"Des Moines Register/Selzer","Des Moines Register",,805,Likely.Voters,Phone,NonPartisan,2010-10-29,30.0,61.0,3.0,6.0,33.2,64.5,2.3,1107904,Conlin,Grassley,2
IA:2010:Sen:0,IA,2010,Sen,0,Iowa,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-09-23,37.0,55.0,3.0,5.0,33.2,64.5,2.3,1107904,Conlin,Grassley,2
IA:2010:Sen:0,IA,2010,Sen,0,Iowa,,,,"Des Moines Register/Selzer","Des Moines Register",,539,Likely.Voters,Phone,NonPartisan,2010-09-22,30.0,61.0,3.0,6.0,33.2,64.5,2.3,1107904,Conlin,Grassley,3
IA:2010:Sen:0,IA,2010,Sen,0,Iowa,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-08-05,35.0,55.0,5.0,6.0,33.2,64.5,2.3,1107904,Conlin,Grassley,2
IA:2010:Sen:0,IA,2010,Sen,0,Iowa,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-06-14,37.0,54.0,2.0,8.0,33.2,64.5,2.3,1107904,Conlin,Grassley,2
IA:2010:Sen:0,IA,2010,Sen,0,Iowa,,,,"Research 2000","KCCI-TV",,600,Likely.Voters,Phone,NonPartisan,2010-06-02,42.0,50.0,,8.0,33.2,64.5,2.3,1107904,Conlin,Grassley,2
IA:2010:Sen:0,IA,2010,Sen,0,Iowa,,,,"PPP (D)",,,1277,Likely.Voters,Phone,NonPartisan,2010-05-27,31.0,57.0,,12.0,33.2,64.5,2.3,1107904,Conlin,Grassley,2
IA:2010:Sen:0,IA,2010,Sen,0,Iowa,,,,"Research 2000","KCCI-TV",,600,Likely.Voters,Phone,NonPartisan,2010-05-05,40.0,49.0,,11.0,33.2,64.5,2.3,1107904,Conlin,Grassley,2
IA:2010:Sen:0,IA,2010,Sen,0,Iowa,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-04-29,40.0,53.0,3.0,4.0,33.2,64.5,2.3,1107904,Conlin,Grassley,2
IA:2010:Sen:0,IA,2010,Sen,0,Iowa,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-03-17,36.0,55.0,4.0,5.0,33.2,64.5,2.3,1107904,Conlin,Grassley,2
IA:2010:Sen:0,IA,2010,Sen,0,Iowa,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-02-22,36.0,53.0,5.0,6.0,33.2,64.5,2.3,1107904,Conlin,Grassley,2
IA:2010:Sen:0,IA,2010,Sen,0,Iowa,,,,"Research 2000","KCCI-TV",,600,Likely.Voters,Phone,NonPartisan,2010-02-17,35.0,56.0,,9.0,33.2,64.5,2.3,1107904,Conlin,Grassley,2
IA:2010:Sen:0,IA,2010,Sen,0,Iowa,,,,"VCR (R)","TheIowaRepublican.com","Concordia Group",500,Registered.Voters,Phone,Republican,2010-01-28,32.0,58.0,2.0,8.0,33.2,64.5,2.3,1107904,Conlin,Grassley,2
IA:2010:Sen:0,IA,2010,Sen,0,Iowa,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-01-26,31.0,59.0,4.0,5.0,33.2,64.5,2.3,1107904,Conlin,Grassley,2
IA:2010:Sen:0,IA,2010,Sen,0,Iowa,,,,"Des Moines Register/Selzer","Des Moines Register",,539,Likely.Voters,Phone,NonPartisan,2009-11-11,30.0,57.0,,10.0,33.2,64.5,2.3,1107904,Conlin,Grassley,2
ID:2010:Sen:0,ID,2010,Sen,0,Idaho,,,,"Mason-Dixon/Idaho Newspapers",,,625,Likely.Voters,Phone,NonPartisan,2010-09-15,17.0,61.0,3.0,19.0,25.0,71.1,3.9,448002,Sullivan,Crapo,3
ID:2010:Sen:0,ID,2010,Sen,0,Idaho,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-08-31,24.0,63.0,6.0,7.0,25.0,71.1,3.9,448002,Sullivan,Crapo,2
ID:2010:Sen:0,ID,2010,Sen,0,Idaho,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-07-15,27.0,64.0,3.0,6.0,25.0,71.1,3.9,448002,Sullivan,Crapo,2
ID:2010:Sen:0,ID,2010,Sen,0,Idaho,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-05-11,22.0,66.0,2.0,9.0,25.0,71.1,3.9,448002,Sullivan,Crapo,2
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"PPP (D)",,,814,Likely.Voters,Phone,NonPartisan,2010-10-31,42.0,46.0,6.0,7.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,4
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"YouGov/Polimetrix",,,784,Likely.Voters,Internet,NonPartisan,2010-10-30,47.0,44.0,,,46.3,48.2,5.5,3662697,Giannoulias,Kirk,2
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"FOX","FOX News",,1000,Likely.Voters,Phone,NonPartisan,2010-10-30,42.0,46.0,8.0,4.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,3
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Anzalone-Liszt (D-DSCC)","DSCC",,400,Likely.Voters,Phone,Democratic,2010-10-28,39.0,37.0,7.0,16.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,4
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-10-26,42.0,46.0,10.0,2.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,3
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Anzalone-Liszt (D-DSCC)","DSCC",,600,Likely.Voters,Phone,Democratic,2010-10-24,38.0,36.0,11.0,,46.3,48.2,5.5,3662697,Giannoulias,Kirk,4
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"FOX","FOX News",,1000,Likely.Voters,Phone,NonPartisan,2010-10-23,41.0,43.0,9.0,7.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,3
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Chicago Tribune","Chicago Tribune",,700,Likely.Voters,Phone,NonPartisan,2010-10-22,41.0,44.0,9.0,7.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,4
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Mason-Dixon","St Louis Post-Dispatch","KMOV-TV",625,Likely.Voters,Phone,NonPartisan,2010-10-20,41.0,43.0,,16.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,2
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-10-18,40.0,44.0,12.0,5.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,3
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Anzalone-Liszt (D-DSCC)",,,601,Likely.Voters,Phone,NonPartisan,2010-10-17,41.0,36.0,7.0,15.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,4
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"PPP (D)",,,557,Likely.Voters,Phone,NonPartisan,2010-10-16,40.0,42.0,7.0,10.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,4
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"GQR (D-Giannoulias)",,,600,Likely.Voters,Phone,NonPartisan,2010-10-12,44.0,41.0,7.0,8.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,4
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-10-11,44.0,43.0,11.0,2.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,3
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Southern Illinois U",,,758,Likely.Voters,Phone,NonPartisan,2010-10-10,37.0,37.0,7.0,18.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,5
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-10-04,41.0,45.0,9.0,6.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,3
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Suffolk",,,500,Likely.Voters,Phone,NonPartisan,2010-10-03,41.0,42.0,7.0,10.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,4
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Fulcrum (R-Kirk)",,,900,Likely.Voters,Phone,NonPartisan,2010-09-29,33.0,42.0,2.0,22.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,3
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Chicago Tribune","Chicago Tribune",,600,Likely.Voters,Phone,NonPartisan,2010-09-28,38.0,36.0,8.0,17.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,4
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"CNN/Time","Time","CNN",828,Likely.Voters,Phone,NonPartisan,2010-09-28,43.0,42.0,12.0,4.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,3
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Global Strategy Group (D-DGA)",,,604,Likely.Voters,Phone,NonPartisan,2010-09-26,40.0,37.0,6.0,17.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,4
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"PPP (D)",,,470,Likely.Voters,Phone,NonPartisan,2010-09-26,36.0,40.0,11.0,13.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,4
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"FOX","FOX News",,1000,Likely.Voters,Phone,NonPartisan,2010-09-25,40.0,42.0,9.0,9.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,3
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-09-21,41.0,44.0,8.0,8.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,3
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"We Ask America",,,1379,Likely.Voters,Phone,NonPartisan,2010-09-13,36.0,39.0,6.0,19.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,4
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-09-07,37.0,41.0,14.0,9.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,3
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Chicago Tribune","Chicago Tribune",,600,Likely.Voters,Phone,NonPartisan,2010-09-01,34.0,34.0,9.0,22.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,4
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-08-23,45.0,45.0,3.0,8.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,2
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"PPP (D)",,,576,Likely.Voters,Phone,NonPartisan,2010-08-15,37.0,35.0,9.0,19.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,3
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-08-09,40.0,40.0,8.0,12.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,2
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-07-26,43.0,41.0,6.0,10.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,2
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-07-07,40.0,39.0,9.0,12.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,2
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"PPP (D)",,,591,Likely.Voters,Phone,NonPartisan,2010-06-13,31.0,30.0,14.0,24.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,3
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-06-07,39.0,42.0,7.0,12.0,46.3,48.2,5.5,3662697,Giannoulias,Kirk,2
IL:2010:Sen:0,IL,2010,Sen,0,Illinois,,,,"GQR (D-Giannoulias)",,,600,Likely.Voters,Phone,NonPartisan,2010-05-13,44.0,44.0,,,46.3,48.2,5.5,3662697,Giannoulias,Kirk,2
