race,state,year,office,seat,stname,fips,region,division,pollster,cosponsor1,cosponsor2,n,pop,method,party,end.date,vote.dem,vote.rep,vote.oth,vote.dk,real.dem,real.rep,real.oth,turnout,dem,rep,poll.candidates
MA:2012:Sen:0,MA,2012,Sen,0,Massachusetts,,,,"UMass Amherst/YouGov",,,433,Registered.Voters,Internet,NonPartisan,2011-11-22,43.0,39.0,4.0,14.0,53.8,46.2,0.0,3154394,Warren,Brown,2
MA:2012:Sen:0,MA,2012,Sen,0,Massachusetts,,,,"WNEC",,,475,Registered.Voters,Phone,NonPartisan,2011-10-05,42.0,47.0,,10.0,53.8,46.2,0.0,3154394,Warren,Brown,2
MA:2012:Sen:0,MA,2012,Sen,0,Massachusetts,,,,"UMass Lowell/Herald",,,1005,Registered.Voters,Phone,NonPartisan,2011-09-28,38.0,41.0,3.0,14.0,53.8,46.2,0.0,3154394,Warren,Brown,2
MA:2012:Sen:0,MA,2012,Sen,0,Massachusetts,,,,"PPP (D)",,,791,Likely.Voters,Phone,NonPartisan,2011-09-18,46.0,44.0,,10.0,53.8,46.2,0.0,3154394,Warren,Brown,2
MA:2012:Sen:0,MA,2012,Sen,0,Massachusetts,,,,"MassINC",,,500,Likely.Voters,Phone,NonPartisan,2011-09-01,35.0,44.0,2.0,18.0,53.8,46.2,0.0,3154394,Warren,Brown,2
MA:2012:Sen:0,MA,2012,Sen,0,Massachusetts,,,,"Boston Globe/UNH","Boston Globe",,424,Adults,Phone,NonPartisan,2011-08-31,29.0,48.0,4.0,19.0,53.8,46.2,0.0,3154394,Warren,Brown,2
MA:2012:Sen:0,MA,2012,Sen,0,Massachusetts,,,,"PPP (D)",,,957,Likely.Voters,Phone,NonPartisan,2011-06-05,32.0,47.0,,21.0,53.8,46.2,0.0,3154394,Warren,Brown,2
MA:2012:Sen:0,MA,2012,Sen,0,Massachusetts,,,,"WNEC",,,472,Registered.Voters,Phone,NonPartisan,2011-03-10,34.0,51.0,,14.0,53.8,46.2,0.0,3154394,Warren,Brown,2
MD:2012:Sen:0,MD,2012,Sen,0,Maryland,,,,"YouGov",,,654,Likely.Voters,Internet,NonPartisan,2012-11-03,57.0,34.0,,9.0,56.0,26.3,17.7,2633234,Cardin,Bongino,2
MD:2012:Sen:0,MD,2012,Sen,0,Maryland,,,,"Baltimore Sun/OpinionWorks","Baltimore Sun",,801,Likely.Voters,Phone,NonPartisan,2012-10-23,50.0,24.0,24.0,,56.0,26.3,17.7,2633234,Cardin,Bongino,3
MD:2012:Sen:0,MD,2012,Sen,0,Maryland,,,,"Washington Post",,,843,Likely.Voters,Phone,NonPartisan,2012-10-15,53.0,22.0,17.0,7.0,56.0,26.3,17.7,2633234,Cardin,Bongino,3
MD:2012:Sen:0,MD,2012,Sen,0,Maryland,,,,"YouGov",,,478,Likely.Voters,Internet,NonPartisan,2012-10-11,54.0,30.0,,17.0,56.0,26.3,17.7,2633234,Cardin,Bongino,2
MD:2012:Sen:0,MD,2012,Sen,0,Maryland,,,,"Gonzales Research",,,813,Likely.Voters,Phone,NonPartisan,2012-09-23,50.0,22.0,21.0,8.0,56.0,26.3,17.7,2633234,Cardin,Bongino,3
MD:2012:Sen:0,MD,2012,Sen,0,Maryland,,,,"YouGov",,,658,Likely.Voters,Internet,NonPartisan,2012-09-14,50.0,32.0,,19.0,56.0,26.3,17.7,2633234,Cardin,Bongino,2
ME:2012:Sen:0,ME,2012,Sen,0,Maine,,,,"MPRC",,,905,Likely.Voters,Phone,NonPartisan,2012-11-03,48.0,34.0,16.0,3.0,52.9,30.7,16.4,700599,King,Summers,3
ME:2012:Sen:0,ME,2012,Sen,0,Maine,,,,"PPP (D)",,,1633,Likely.Voters,Phone,NonPartisan,2012-11-02,50.0,36.0,12.0,2.0,52.9,30.7,16.4,700599,King,Summers,3
ME:2012:Sen:0,ME,2012,Sen,0,Maine,,,,"Critical Insights","Maine Sunday Telegram","Portland Press Herald",613,Likely.Voters,Phone,NonPartisan,2012-10-31,49.0,33.0,11.0,7.0,52.9,30.7,16.4,700599,King,Summers,3
ME:2012:Sen:0,ME,2012,Sen,0,Maine,,,,"Pan Atlantic SMS Group",,,400,Likely.Voters,Phone,NonPartisan,2012-09-28,50.0,24.0,12.0,14.0,52.9,30.7,16.4,700599,King,Summers,3
ME:2012:Sen:0,ME,2012,Sen,0,Maine,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-09-25,45.0,33.0,15.0,7.0,52.9,30.7,16.4,700599,King,Summers,3
ME:2012:Sen:0,ME,2012,Sen,0,Maine,,,,"GS Strategy Group (R-National Republican Senatorial Committee)","National Republican Senatorial Committee",,400,Likely.Voters,Phone,Republican,2012-09-25,37.0,34.0,17.0,12.0,52.9,30.7,16.4,700599,King,Summers,3
ME:2012:Sen:0,ME,2012,Sen,0,Maine,,,,"PPP (D)",,,804,Likely.Voters,Phone,NonPartisan,2012-09-18,43.0,35.0,14.0,8.0,52.9,30.7,16.4,700599,King,Summers,3
ME:2012:Sen:0,ME,2012,Sen,0,Maine,,,,"MPRC/Maine People's Alliance (D)","Maine's People Alliance",,856,Likely.Voters,Phone,Democratic,2012-09-17,44.0,28.0,21.0,7.0,52.9,30.7,16.4,700599,King,Summers,3
ME:2012:Sen:0,ME,2012,Sen,0,Maine,,,,"Critical Insights","Maine Sunday Telegram","Portland Press Herald",618,Likely.Voters,Phone,NonPartisan,2012-09-16,50.0,28.0,12.0,,52.9,30.7,16.4,700599,King,Summers,3
ME:2012:Sen:0,ME,2012,Sen,0,Maine,,,,"GS Strategy Group (R-National Republican Senatorial Committee)","National Republican Senatorial Committee",,400,Likely.Voters,Phone,Republican,2012-09-06,44.0,34.0,11.0,11.0,52.9,30.7,16.4,700599,King,Summers,3
ME:2012:Sen:0,ME,2012,Sen,0,Maine,,,,"Critical Insights",,,615,Registered.Voters,Phone,NonPartisan,2012-06-25,55.0,27.0,8.0,9.0,52.9,30.7,16.4,700599,King,Summers,3
ME:2012:Sen:0,ME,2012,Sen,0,Maine,,,,"MassINC",,,506,Likely.Voters,Phone,NonPartisan,2012-06-14,50.0,23.0,10.0,17.0,52.9,30.7,16.4,700599,King,Summers,3
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"Mitchell Research",,,1305,Likely.Voters,Phone,NonPartisan,2012-11-04,55.0,41.0,,,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"YouGov",,,1060,Likely.Voters,Internet,NonPartisan,2012-11-03,53.0,41.0,,6.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"PPP (D)",,,700,Likely.Voters,Phone,NonPartisan,2012-11-03,55.0,42.0,,3.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"Angus-Reid",,,502,Likely.Voters,Internet,NonPartisan,2012-11-03,56.0,43.0,,,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"FMWB (D)","Fox 2 News Detroit",,1913,Likely.Voters,Phone,NonPartisan,2012-11-02,50.0,43.0,3.0,3.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"PPP (D-LCV)","League of Conservation Voters",,500,Likely.Voters,Phone,Democratic,2012-11-01,53.0,40.0,,7.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"Glengariff Group ","Detroit News","WDIV-TV",600,Likely.Voters,Phone,NonPartisan,2012-10-29,52.0,38.0,,10.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"EPIC-MRA","Detroit Free Press","WXYZ-TV (Michigan)",600,Likely.Voters,Phone,NonPartisan,2012-10-29,54.0,33.0,,9.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"FMWB (D)","Fox 2 News Detroit",,1122,Likely.Voters,Phone,NonPartisan,2012-10-23,50.0,43.0,2.0,4.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"Angus-Reid",,,483,Likely.Voters,Internet,NonPartisan,2012-10-20,59.0,39.0,3.0,,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"YouGov",,,874,Likely.Voters,Internet,NonPartisan,2012-10-11,49.0,39.0,,11.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-10-11,51.0,39.0,3.0,7.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"Glengariff Group ","Detroit News","WDIV-TV",600,Likely.Voters,Phone,NonPartisan,2012-10-08,50.0,38.0,,,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"EPIC-MRA","Detroit Free Press","WXYZ-TV (Michigan)",600,Likely.Voters,Phone,NonPartisan,2012-10-06,55.0,35.0,,10.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"FMWB (D)","Fox 2 News Detroit",,1122,Likely.Voters,Phone,NonPartisan,2012-10-05,51.0,43.0,2.0,4.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"Gravis Marketing",,,804,Likely.Voters,Phone,NonPartisan,2012-09-22,54.0,40.0,7.0,,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-09-20,53.0,37.0,3.0,7.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"Glengariff Group ","Detroit News","WDIV-TV",600,Likely.Voters,Phone,NonPartisan,2012-09-17,50.0,34.0,,,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"Marketing Resource Group (R)",,,600,Likely.Voters,Phone,NonPartisan,2012-09-15,46.0,40.0,,14.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"YouGov",,,1087,Likely.Voters,Internet,NonPartisan,2012-09-14,46.0,40.0,,14.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"FMWB (D)","Fox 2 News Detroit",,1156,Likely.Voters,Phone,NonPartisan,2012-09-12,47.0,42.0,3.0,8.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"EPIC-MRA","Detroit Free Press","WXYZ-TV (Michigan)",600,Likely.Voters,Phone,NonPartisan,2012-09-11,49.0,38.0,,,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"PPP (D)",,,815,Likely.Voters,Phone,NonPartisan,2012-09-02,50.0,41.0,,9.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"Mitchell Research",,,1277,Likely.Voters,Phone,NonPartisan,2012-08-23,44.0,45.0,,11.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"Glengariff Group ","Detroit News","WDIV-TV",600,Likely.Voters,Phone,NonPartisan,2012-08-20,48.0,40.0,,12.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"FMWB (D)","",,1733,Likely.Voters,Phone,NonPartisan,2012-08-16,46.0,48.0,3.0,5.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"EPIC-MRA","Detroit Free Press","WXYZ-TV (Michigan)",600,Likely.Voters,Phone,NonPartisan,2012-07-31,49.0,35.0,,,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"FMWB (D)",,,1046,Likely.Voters,Phone,NonPartisan,2012-07-28,51.0,42.0,4.0,3.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-07-23,46.0,40.0,5.0,9.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"PPP (D)",,,579,Likely.Voters,Phone,NonPartisan,2012-07-23,52.0,38.0,,10.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"NBC/Marist","NBC News",,1078,Registered.Voters,Phone,NonPartisan,2012-06-25,49.0,37.0,,14.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-06-14,48.0,39.0,3.0,11.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"PPP (D)",,,500,Registered.Voters,Phone,NonPartisan,2012-05-27,53.0,37.0,,10.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"Marketing Resource Group (R)","Inside Michigan Politics",,600,Likely.Voters,Phone,NonPartisan,2012-03-19,45.0,40.0,,16.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"NBC/Marist","NBC News",,3149,Registered.Voters,Phone,NonPartisan,2012-02-20,53.0,32.0,,15.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"PPP (D)",,,560,Registered.Voters,Phone,NonPartisan,2012-02-12,51.0,37.0,,12.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"EPIC-MRA","Detroit Free Press","WXYZ-TV (Michigan)",600,Likely.Voters,Phone,NonPartisan,2011-11-16,48.0,42.0,,10.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"EPIC-MRA","Detroit Free Press","WXYZ-TV (Michigan)",600,Likely.Voters,Phone,NonPartisan,2011-08-13,47.0,38.0,,15.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"PPP (D)",,,502,Registered.Voters,Phone,NonPartisan,2011-07-24,50.0,38.0,,12.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"PPP (D)",,,593,Likely.Voters.-.Republican,Phone,NonPartisan,2011-07-24,50.0,41.0,,9.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MI:2012:Sen:0,MI,2012,Sen,0,Michigan,,,,"EPIC-MRA","Detroit Free Press","WXYZ-TV (Michigan)",600,Likely.Voters,Phone,NonPartisan,2011-02-17,44.0,42.0,,14.0,58.8,38.0,3.2,4652918,Stabenow,Hoekstra,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"PPP (D)",,,1164,Likely.Voters,Phone,NonPartisan,2012-11-03,62.0,32.0,,6.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"YouGov",,,767,Likely.Voters,Internet,NonPartisan,2012-11-03,60.0,32.0,,8.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"SurveyUSA","KSTP-TV Minneapolis",,556,Likely.Voters,Mixed,NonPartisan,2012-11-03,60.0,30.0,3.0,7.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"SurveyUSA","KSTP-TV Minneapolis",,574,Likely.Voters,Mixed,NonPartisan,2012-10-28,60.0,29.0,4.0,7.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"The Star Tribune Minnesota Poll/Mason-Dixon",,,800,Likely.Voters,Phone,NonPartisan,2012-10-25,65.0,22.0,1.0,12.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"Rasmussen",,,1000,Likely.Voters,Phone,NonPartisan,2012-10-21,56.0,33.0,2.0,9.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"SurveyUSA","KSTP-TV Minneapolis",,550,Likely.Voters,Mixed,NonPartisan,2012-10-14,58.0,30.0,5.0,7.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"YouGov",,,665,Likely.Voters,Internet,NonPartisan,2012-10-11,55.0,32.0,,13.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"PPP (D)",,,937,Likely.Voters,Phone,NonPartisan,2012-10-08,57.0,31.0,,12.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"The Star Tribune Minnesota Poll/Mason-Dixon",,,800,Likely.Voters,Phone,NonPartisan,2012-09-19,57.0,28.0,7.0,8.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"YouGov",,,806,Likely.Voters,Internet,NonPartisan,2012-09-14,50.0,35.0,,15.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"PPP (D)",,,824,Likely.Voters,Phone,NonPartisan,2012-09-11,55.0,36.0,,10.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"SurveyUSA","KSTP-TV Minneapolis",,551,Likely.Voters,Mixed,NonPartisan,2012-09-09,55.0,34.0,4.0,7.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"Wenzel Strategies (R-Bills)",,,500,Likely.Voters,Phone,NonPartisan,2012-09-06,52.0,38.0,,11.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"SurveyUSA","KSTP-TV Minneapolis",,552,Likely.Voters,Mixed,NonPartisan,2012-07-19,55.0,31.0,5.0,9.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MN:2012:Sen:0,MN,2012,Sen,0,Minnesota,,,,"PPP (D)",,,973,Registered.Voters,Phone,NonPartisan,2012-06-03,55.0,29.0,,16.0,65.2,30.5,4.3,2843207,Klobuchar,Bills,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"PPP (D)",,,835,Likely.Voters,Phone,NonPartisan,2012-11-03,48.0,44.0,6.0,2.0,54.8,39.1,6.1,2725793,McCaskill,Akin,3
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"YouGov",,,779,Likely.Voters,Internet,NonPartisan,2012-11-03,52.0,42.0,,6.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"SurveyUSA","KSDK-TV St. Louis","KSHB-TV Kansas City",589,Likely.Voters,Mixed,NonPartisan,2012-11-03,51.0,36.0,8.0,5.0,54.8,39.1,6.1,2725793,McCaskill,Akin,3
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"We Ask America",,,1217,Likely.Voters,Phone,NonPartisan,2012-10-30,49.0,45.0,6.0,,54.8,39.1,6.1,2725793,McCaskill,Akin,3
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Mason-Dixon","St Louis Post-Dispatch","News 4 (Missouri)",625,Likely.Voters,Phone,NonPartisan,2012-10-25,45.0,43.0,4.0,8.0,54.8,39.1,6.1,2725793,McCaskill,Akin,3
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Kiley (D-McCaskill)","Claire McCaskill (D)",,600,Likely.Voters,Phone,Democratic,2012-10-25,52.0,39.0,,,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"PPP (D)",,,582,Likely.Voters,Phone,NonPartisan,2012-10-21,46.0,40.0,6.0,8.0,54.8,39.1,6.1,2725793,McCaskill,Akin,3
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Harstad (D-DSCC)","DSCC",,603,Likely.Voters,Phone,Democratic,2012-10-17,47.0,35.0,8.0,8.0,54.8,39.1,6.1,2725793,McCaskill,Akin,3
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-10-17,51.0,43.0,3.0,3.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Kiley (D-McCaskill)","Claire McCaskill (D)",,601,Likely.Voters,Phone,Democratic,2012-10-15,52.0,38.0,2.0,8.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Wenzel Strategies (R)",,,1000,Likely.Voters,Phone,NonPartisan,2012-10-13,45.0,49.0,,7.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"YouGov",,,523,Likely.Voters,Internet,NonPartisan,2012-10-11,47.0,42.0,,11.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"PPP (D)",,,700,Likely.Voters,Phone,NonPartisan,2012-10-03,46.0,40.0,9.0,5.0,54.8,39.1,6.1,2725793,McCaskill,Akin,3
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-10-02,51.0,45.0,1.0,3.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Wenzel Strategies (R-Akin)","Todd Akin (R)",,675,Likely.Voters,Phone,Republican,2012-10-01,47.0,49.0,,4.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Kiley (D-McCaskill)","Claire McCaskill (D)",,600,Likely.Voters,Phone,Democratic,2012-09-30,50.0,41.0,2.0,7.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"We Ask America",,,1145,Likely.Voters,Phone,NonPartisan,2012-09-27,46.0,45.0,,9.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Chilenski Strategies/Missouri Scout","Missouri Scout",,817,Likely.Voters,Phone,NonPartisan,2012-09-20,47.0,48.0,,6.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"YouGov",,,701,Likely.Voters,Internet,NonPartisan,2012-09-14,47.0,40.0,,13.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Wenzel Strategies (R-Citizens United)","Citizens United Political Victory Fund",,850,Likely.Voters,Phone,Republican,2012-09-11,43.0,48.0,,10.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-09-11,49.0,43.0,4.0,4.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"PPP (D)",,,621,Likely.Voters,Phone,NonPartisan,2012-08-29,45.0,44.0,,11.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Wenzel Strategies (R-Family Research Council)","Family Research Council",,829,Likely.Voters,Phone,Republican,2012-08-28,42.0,45.0,,13.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Mason-Dixon","St Louis Post-Dispatch","News 4 (Missouri)",625,Likely.Voters,Phone,NonPartisan,2012-08-23,50.0,41.0,,,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Gravis Marketing",,,1057,Likely.Voters,Phone,NonPartisan,2012-08-23,39.0,37.0,,,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-08-22,48.0,38.0,9.0,5.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"PPP (D)",,,500,Likely.Voters,Phone,NonPartisan,2012-08-20,43.0,44.0,,13.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"SurveyUSA","KSDK-TV St. Louis","KSHB-TV Kansas City",585,Likely.Voters,Mixed,NonPartisan,2012-08-12,40.0,51.0,4.0,5.0,54.8,39.1,6.1,2725793,McCaskill,Akin,3
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Chilenski Strategies/Missouri Scout","Missouri Scout",,663,Likely.Voters,Phone,NonPartisan,2012-08-08,47.0,48.0,,6.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-07-30,44.0,47.0,4.0,5.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Mason-Dixon","St Louis Post-Dispatch","News 4 (Missouri)",625,Likely.Voters,Phone,NonPartisan,2012-07-25,44.0,49.0,,7.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
MO:2012:Sen:0,MO,2012,Sen,0,Missouri,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-06-07,42.0,50.0,2.0,7.0,54.8,39.1,6.1,2725793,McCaskill,Akin,2
